age;Medu;Fedu;traveltime;studytime;failures;famrel;freetime;goout;Dalc;Walc;health;absences;G3;school_GP;sex_F;address_U;famsize_LE3;Pstatus_T;Mjob_at_home;Mjob_health;Mjob_other;Mjob_services;Mjob_teacher;Fjob_at_home;Fjob_health;Fjob_other;Fjob_services;Fjob_teacher;reason_course;reason_home;reason_other;reason_reputation;guardian_father;guardian_mother;guardian_other;schoolsup_yes;famsup_yes;paid_yes;activities_yes;nursery_yes;higher_yes;internet_yes;romantic_yes
18;3;2;1;3;0;5;3;2;1;1;3;1;12;True;False;False;False;True;False;False;True;False;False;False;False;True;False;False;True;False;False;False;False;True;False;False;False;False;True;False;True;False;False
17;3;3;1;3;0;3;2;3;1;1;4;4;9;True;True;True;False;True;False;False;True;False;False;False;False;True;False;False;False;True;False;False;False;True;False;False;False;False;True;False;True;False;False
18;2;2;1;3;0;4;3;3;1;1;3;0;0;True;True;True;False;True;True;False;False;False;False;False;False;False;True;False;False;True;False;False;False;True;False;False;True;True;True;True;True;True;True
18;3;4;2;2;0;4;2;5;3;4;1;13;17;True;False;False;True;False;False;False;True;False;False;False;False;True;False;False;False;False;False;True;False;True;False;False;True;True;True;True;True;True;False
17;3;1;1;2;0;5;4;4;3;4;5;2;10;True;False;True;False;True;False;False;False;True;False;False;False;True;False;False;False;False;True;False;False;True;False;False;False;True;True;True;True;True;True
18;4;4;2;2;0;4;3;4;2;2;4;8;11;True;True;False;False;True;False;False;False;False;True;False;False;True;False;False;False;False;False;True;False;True;False;False;False;True;True;True;True;True;False
18;4;2;1;2;0;5;4;5;1;3;5;10;10;True;False;True;False;True;False;True;False;False;False;False;False;True;False;False;False;False;False;True;True;False;False;False;True;True;True;True;True;True;True
18;2;1;2;2;0;4;3;5;1;2;3;0;0;True;True;False;False;True;False;False;True;False;False;False;False;True;False;False;False;False;False;True;False;True;False;False;True;False;False;True;False;True;True
19;3;3;1;2;2;4;3;5;3;3;5;15;9;True;True;True;False;True;False;False;True;False;False;False;False;False;True;False;False;True;False;False;False;False;True;False;True;True;True;True;True;True;False
18;2;3;1;4;0;4;5;5;1;3;2;4;14;True;True;True;False;True;False;False;True;False;False;False;False;False;True;False;False;False;False;True;True;False;False;False;True;True;True;True;True;True;True
18;1;1;2;2;0;4;4;3;1;1;3;2;11;True;True;True;True;True;False;False;True;False;False;False;False;True;False;False;False;True;False;False;False;True;False;False;True;True;False;False;True;False;False
17;1;2;1;2;0;3;5;2;2;2;1;2;14;True;False;False;False;True;True;False;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;True;True;True;False;True;False;True
17;2;4;2;2;0;4;3;3;1;1;1;2;10;True;True;True;False;True;True;False;False;False;False;False;True;False;False;False;False;False;False;True;False;True;False;False;True;True;False;True;True;True;True
17;2;2;2;2;0;4;4;4;2;3;5;6;12;True;True;True;True;True;False;False;False;True;False;False;False;True;False;False;True;False;False;False;False;True;False;True;True;True;False;True;True;True;True
18;3;2;2;2;0;4;1;1;1;1;5;75;9;True;True;False;False;False;False;False;True;False;False;False;False;False;True;False;False;True;False;False;False;True;False;False;False;False;False;False;False;True;True
18;4;4;2;1;0;3;2;4;1;4;3;22;9;True;False;True;False;True;False;False;False;False;True;False;False;False;True;False;False;True;False;False;False;True;False;False;False;True;True;True;True;True;False
18;4;4;1;2;1;2;4;4;1;1;4;15;8;True;True;True;False;True;False;True;False;False;False;False;True;False;False;False;False;False;False;True;True;False;False;True;True;False;True;True;True;True;True
18;4;3;2;1;0;4;2;3;1;2;1;8;10;True;False;True;True;True;False;False;False;False;True;False;False;False;True;False;True;False;False;False;False;True;False;False;False;True;True;True;True;True;False
17;4;1;2;1;0;4;5;4;2;4;5;30;8;True;False;True;True;False;False;False;False;True;False;False;False;True;False;False;False;True;False;False;False;True;False;False;False;True;True;True;True;True;True
17;3;2;1;1;1;4;4;4;3;4;3;19;10;True;False;True;True;False;False;False;False;False;True;False;False;False;True;False;False;True;False;False;False;True;False;False;False;False;False;True;True;True;False
18;1;1;2;4;0;5;2;2;1;1;3;1;12;True;True;False;True;True;True;False;False;False;False;False;False;True;False;False;False;False;False;True;False;True;False;False;True;True;True;True;True;False;False
18;1;1;2;2;0;5;4;4;1;1;4;4;10;True;True;True;False;True;False;False;True;False;False;False;False;True;False;False;False;True;False;False;False;True;False;True;False;False;True;True;True;True;False
17;2;2;1;2;0;5;4;5;1;2;5;4;11;True;True;True;False;True;False;False;True;False;False;False;False;True;False;False;True;False;False;False;False;True;False;False;True;False;False;False;True;True;False
17;1;1;1;2;0;4;3;3;1;2;4;2;11;True;False;True;False;True;False;False;True;False;False;False;False;True;False;False;False;False;False;True;True;False;False;False;False;True;False;False;True;True;False
18;2;2;1;3;0;4;3;3;1;2;2;5;19;True;True;True;False;True;True;False;False;False;False;True;False;False;False;False;False;False;True;False;False;True;False;False;True;True;False;True;True;True;False
17;1;1;1;3;0;4;3;3;1;1;3;6;12;True;True;True;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;True;False;False;True;True;False;True;True;True;False
18;2;1;1;3;0;4;2;4;1;3;2;6;14;True;False;True;False;True;False;False;False;True;False;False;False;False;True;False;False;False;False;True;False;True;False;False;False;True;True;True;True;True;False
18;4;4;1;2;0;5;4;3;1;1;2;9;15;True;False;True;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;True;False;True;False;False;True;True;True;True;True;True;False
18;4;2;1;2;0;4;3;2;1;4;5;11;11;True;False;True;False;True;False;False;False;False;True;False;False;True;False;False;False;True;False;False;False;True;False;False;True;True;True;True;True;True;True
17;4;3;1;3;0;4;2;2;1;2;3;0;15;True;True;True;False;True;False;True;False;False;False;False;False;False;True;False;False;False;False;True;False;True;False;False;True;True;False;True;True;True;False
18;2;1;1;2;1;5;4;3;1;1;5;12;13;True;True;True;True;True;False;False;False;True;False;True;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;True;True;True;True
17;3;1;2;4;0;3;1;2;1;1;3;6;18;True;True;False;True;True;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;True;False;False;True;True;False;True;True;False;False
18;3;2;2;3;0;5;4;2;1;1;4;8;14;True;False;False;True;True;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;True;False;False;True;True;True;True;True;True;False
17;3;3;1;1;0;4;4;3;1;3;5;4;11;True;False;True;False;True;False;True;False;False;False;False;False;True;False;False;False;True;False;False;False;True;False;False;True;True;False;True;True;True;False
19;4;4;2;2;0;2;3;4;2;3;2;0;0;True;True;True;False;True;False;True;False;False;False;False;False;True;False;False;False;False;False;True;False;False;True;False;True;True;True;True;True;True;False
18;4;3;2;2;0;4;4;5;1;2;2;10;8;True;True;True;True;True;False;False;True;False;False;False;False;True;False;False;False;True;False;False;False;False;True;False;True;True;False;True;True;True;True
18;4;3;1;4;0;4;3;3;1;1;3;0;14;True;True;True;False;True;False;False;True;False;False;False;False;True;False;False;False;False;False;True;True;False;False;False;True;True;False;True;True;True;False
18;4;4;1;1;0;1;4;2;2;2;1;5;16;True;False;True;True;True;False;False;False;False;True;False;False;False;False;True;False;True;False;False;False;True;False;False;True;True;False;True;True;True;True
18;4;4;1;2;0;4;2;4;1;1;4;14;11;True;True;True;True;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;False;True;False;False;True;False;False;True;True;True;True
17;4;4;2;1;0;4;1;1;2;2;5;0;10;True;False;True;True;True;False;False;True;False;False;False;False;False;False;True;False;True;False;False;True;False;False;False;False;True;False;True;True;True;False
17;4;2;2;3;0;4;3;3;1;1;3;0;14;True;True;True;False;True;False;False;True;False;False;False;False;True;False;False;False;False;False;True;False;True;False;False;True;True;False;True;True;True;False
17;3;2;1;4;0;5;2;2;1;2;5;0;18;True;True;True;False;True;False;True;False;False;False;False;True;False;False;False;False;False;False;True;True;False;False;False;True;True;True;False;True;True;False
19;3;3;1;2;1;4;4;4;1;1;3;20;13;True;False;True;False;True;False;False;True;False;False;False;False;True;False;False;False;True;False;False;False;False;True;False;True;False;True;True;True;True;True
18;2;4;1;2;1;4;4;3;1;1;3;8;12;True;True;True;False;True;False;False;False;True;False;True;False;False;False;False;False;False;False;True;False;False;True;False;True;True;True;True;True;True;False
20;3;2;1;1;0;5;5;3;1;1;5;0;18;True;False;True;False;False;False;False;False;True;False;False;False;True;False;False;True;False;False;False;False;False;True;False;False;False;True;True;True;False;False
19;4;4;2;1;1;4;3;4;1;1;4;38;8;True;False;True;False;True;False;False;False;False;True;False;False;False;True;False;False;False;False;True;False;False;True;False;True;True;False;True;True;True;True
19;3;3;1;2;1;4;5;3;1;2;5;0;12;True;False;False;False;True;False;False;True;False;False;False;False;False;True;False;False;False;False;True;True;False;False;False;False;False;True;True;True;False;True
19;1;1;1;2;1;4;4;3;1;3;3;18;10;True;True;True;True;True;True;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;True;True;True;False;True;False;True;True;False
19;1;2;1;2;1;4;2;4;2;2;3;0;0;True;True;True;True;True;False;False;False;True;False;False;False;False;True;False;False;True;False;False;False;False;True;False;False;False;True;False;True;False;True
19;2;1;3;2;0;3;4;1;1;1;2;20;13;True;True;True;False;True;True;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;True;False;True;False;False;True;False;True;True
19;1;2;1;2;1;4;5;2;2;2;4;3;11;True;False;True;False;True;False;False;True;False;False;False;False;False;True;False;True;False;False;False;False;False;True;False;False;False;False;False;True;True;False
19;3;2;2;2;1;4;2;2;1;2;1;22;11;True;True;True;True;True;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;True;False;True;True;False;False;True;True;True
19;1;1;1;3;2;4;1;2;1;1;3;14;13;True;True;True;False;True;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;True;True;True
19;2;3;1;3;1;4;1;2;1;1;3;40;11;True;True;False;False;True;False;False;True;False;False;False;False;True;False;False;False;False;False;True;False;False;True;False;False;False;False;True;True;True;True
18;2;1;2;2;0;5;3;3;1;2;1;0;0;True;True;True;False;True;False;False;False;True;False;False;False;True;False;False;True;False;False;False;False;True;False;False;True;True;True;True;True;True;False
18;4;3;1;3;0;4;3;4;1;1;5;9;9;True;True;True;False;True;False;False;True;False;False;False;False;True;False;False;True;False;False;False;False;True;False;False;True;True;True;True;True;True;True
17;3;4;1;3;0;4;3;4;2;5;5;0;10;True;True;False;False;True;True;False;False;False;False;False;False;False;True;False;True;False;False;False;True;False;False;False;True;True;True;False;True;True;False
18;4;4;1;2;0;4;4;4;3;3;5;2;11;True;True;True;False;True;False;False;False;False;True;False;False;True;False;False;True;False;False;False;False;True;False;False;True;True;False;True;True;True;False
17;4;3;1;2;0;5;2;2;1;2;5;23;13;True;True;True;False;False;False;False;False;True;False;False;False;False;True;False;True;False;False;False;False;True;False;False;True;True;False;True;True;True;True
17;2;2;1;2;0;4;2;2;1;1;3;12;9;True;True;True;False;True;False;False;True;False;False;False;False;True;False;False;True;False;False;False;False;True;False;False;True;False;False;True;True;False;True
17;2;2;1;3;0;3;3;2;2;2;3;3;11;True;True;False;True;True;False;False;False;True;False;False;False;False;True;False;True;False;False;False;False;True;False;False;True;True;True;True;True;True;False
17;3;1;1;3;0;3;4;3;2;3;5;1;15;True;True;True;False;True;False;False;False;True;False;False;False;False;True;False;True;False;False;False;True;False;False;False;True;False;False;False;True;True;False
17;0;2;2;3;0;3;3;3;2;3;2;0;15;True;True;True;True;True;True;False;False;False;False;True;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;True;True;True;False
18;4;4;1;3;0;4;3;3;2;2;3;3;11;True;False;True;False;True;False;False;True;False;False;False;False;True;False;False;True;False;False;False;False;True;False;False;False;False;True;True;True;True;False
17;3;3;1;1;0;4;3;5;3;5;5;3;16;True;False;True;False;True;False;False;True;False;False;False;False;False;True;False;False;False;False;True;False;True;False;False;False;False;True;False;True;True;False
17;2;2;4;1;0;4;4;5;5;5;4;8;10;True;False;False;False;True;False;False;False;True;False;False;False;True;False;False;True;False;False;False;False;True;False;False;True;False;False;True;True;True;False
17;4;4;1;3;0;5;4;4;1;3;4;7;9;True;True;True;False;True;False;False;False;False;True;False;False;False;True;False;True;False;False;False;False;True;False;False;True;True;True;True;True;True;False
17;4;4;2;3;0;4;3;3;1;2;4;4;14;True;True;True;False;True;False;False;False;False;True;False;False;False;False;True;True;False;False;False;False;True;False;False;True;True;False;False;True;True;True
18;2;2;1;4;0;4;5;5;2;4;5;2;8;True;False;True;True;True;False;False;True;False;False;False;False;True;False;False;True;False;False;False;False;True;False;False;True;False;True;True;True;True;False
17;2;4;1;3;0;4;4;3;1;1;5;7;14;True;True;False;False;True;True;False;False;False;False;False;False;True;False;False;True;False;False;False;True;False;False;False;True;False;False;True;True;True;True
18;3;3;1;2;0;5;3;4;1;1;4;0;0;True;True;True;False;True;False;False;False;True;False;False;False;False;True;False;False;True;False;False;False;True;False;False;False;False;True;True;True;True;False
18;2;2;1;2;0;4;3;3;1;1;2;0;0;True;True;True;True;True;False;False;True;False;False;False;False;True;False;False;False;True;False;False;False;False;True;False;False;False;True;False;True;True;True
18;2;2;2;4;0;4;4;4;1;1;4;0;0;True;True;False;False;True;True;False;False;False;False;False;False;True;False;False;True;False;False;False;False;True;False;False;False;False;True;True;True;False;False
17;3;4;1;3;0;4;4;5;1;3;5;16;15;True;True;True;False;True;False;False;False;True;False;False;False;True;False;False;True;False;False;False;False;True;False;False;False;False;False;True;True;True;False
19;3;1;1;3;1;5;4;3;1;2;5;12;13;True;True;False;False;False;False;False;False;True;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;True;False;True;True;False;False
17;3;2;1;2;0;4;3;2;2;3;2;0;0;True;True;True;False;True;False;False;True;False;False;False;False;True;False;False;False;True;False;False;False;True;False;False;True;True;False;True;True;True;True
18;3;3;1;4;0;5;3;3;1;1;1;7;17;True;True;True;True;True;False;False;False;True;False;False;False;False;True;False;False;True;False;False;False;True;False;False;True;False;False;True;True;True;False
17;3;2;1;2;0;4;3;3;2;3;2;4;10;True;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;True;False;False;False;True;False;False;True;True;False;True;True;True;False
19;2;1;1;3;1;4;3;4;1;3;3;4;11;True;True;True;False;True;False;False;False;True;False;False;False;False;True;False;False;True;False;False;False;False;True;False;False;True;True;True;True;True;True
18;4;4;1;2;1;4;3;3;2;2;2;0;0;True;False;True;False;True;False;False;False;False;True;False;False;False;True;False;False;True;False;False;True;False;False;False;True;False;True;True;True;True;False
18;3;4;1;2;0;4;3;3;1;3;5;11;15;True;False;True;True;True;False;False;False;True;False;False;False;True;False;False;False;True;False;False;False;True;False;False;False;False;True;True;True;True;True
17;2;2;1;2;1;3;3;1;1;2;4;0;0;True;True;True;False;False;True;False;False;False;False;True;False;False;False;False;False;True;False;False;True;False;False;False;True;False;False;True;True;True;True
18;2;3;1;3;0;4;3;3;1;2;3;4;10;True;True;True;False;True;True;False;False;False;False;False;False;True;False;False;True;False;False;False;False;True;False;False;True;False;False;True;True;True;False
18;3;2;1;3;0;5;4;3;2;3;1;7;14;True;True;True;False;True;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;True;False;False;False;False;False;True;True;True;True
18;4;3;1;3;0;5;3;2;1;2;4;9;16;True;False;False;False;True;False;False;False;False;True;False;False;False;True;False;True;False;False;False;False;True;False;False;False;False;False;True;True;True;True
18;4;3;1;3;0;5;4;5;2;3;5;0;9;True;False;True;False;True;False;False;False;False;True;False;False;True;False;False;True;False;False;False;False;True;False;False;True;True;False;True;True;True;True
17;4;3;1;3;0;4;4;3;1;3;4;0;15;True;True;True;False;True;False;True;False;False;False;False;False;True;False;False;False;False;False;True;False;True;False;False;True;True;True;True;True;True;True
18;3;2;2;1;1;2;5;5;5;5;5;10;13;False;False;False;False;True;False;False;True;False;False;False;False;True;False;False;True;False;False;False;False;True;False;False;True;False;False;False;True;True;False
19;1;1;3;2;3;5;4;4;3;3;2;8;8;False;False;False;False;True;False;False;True;False;False;False;False;False;True;False;False;True;False;False;False;False;True;False;False;False;False;True;True;True;False
17;3;3;2;2;0;4;5;4;2;3;3;2;13;False;False;True;False;True;False;True;False;False;False;False;False;True;False;False;True;False;False;False;False;True;False;False;True;True;False;True;True;True;False
18;1;3;1;1;1;4;3;3;2;3;3;7;8;False;False;True;True;True;True;False;False;False;False;False;False;False;True;False;True;False;False;False;False;True;False;False;False;False;False;True;False;True;True
19;1;1;3;1;1;4;4;4;3;3;5;4;8;False;False;False;False;True;False;False;True;False;False;False;False;True;False;False;False;True;False;False;False;False;True;False;True;False;False;True;True;True;False
17;4;3;2;2;0;4;5;5;1;3;2;4;11;False;False;False;False;True;False;False;False;True;False;False;False;True;False;False;False;True;False;False;False;True;False;False;True;True;True;False;True;True;True
18;3;3;1;2;0;5;3;4;1;1;5;0;9;False;True;True;False;True;False;False;False;True;False;False;False;False;True;False;True;False;False;False;True;False;False;False;True;False;False;True;True;False;True
17;4;4;2;2;0;4;3;3;1;2;5;4;13;False;True;False;False;True;False;False;False;False;True;False;False;False;True;False;False;False;True;False;True;False;False;False;True;True;True;True;True;True;False
17;3;2;2;2;0;1;2;3;1;2;5;2;11;False;True;True;True;False;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;True;False;False;False;False;False;True;True;False;True
18;1;1;2;1;0;3;3;2;1;2;3;4;10;False;False;True;True;True;False;False;True;False;False;False;False;False;True;False;False;True;False;False;True;False;False;False;False;False;False;False;True;True;True
18;1;1;2;3;0;5;3;2;1;1;4;0;16;False;True;True;True;True;True;False;False;False;False;False;False;False;True;False;True;False;False;False;True;False;False;False;False;False;False;True;True;True;False
18;1;4;3;2;0;4;3;4;1;4;5;0;13;False;True;False;True;False;True;False;False;False;False;False;False;True;False;False;True;False;False;False;False;True;False;False;False;False;False;True;True;False;True
18;1;1;2;2;1;4;4;3;2;3;5;2;12;False;False;False;True;True;True;False;False;False;False;False;False;True;False;False;False;False;True;False;False;True;False;False;False;False;True;False;False;False;False
18;3;3;2;2;0;4;3;2;1;3;3;0;10;False;True;True;False;True;False;False;False;True;False;False;False;False;True;False;False;False;True;False;False;True;False;False;True;False;False;True;True;True;True
17;4;4;1;2;0;2;3;4;1;1;1;0;15;False;True;True;True;True;True;False;False;False;False;True;False;False;False;False;True;False;False;False;False;True;False;False;True;True;True;True;True;True;True
17;1;2;2;2;0;3;2;2;1;2;3;0;12;False;True;False;False;True;False;False;True;False;False;False;False;False;True;False;True;False;False;False;True;False;False;False;False;False;False;False;True;False;False
18;1;3;2;2;0;3;3;4;2;4;3;4;10;False;False;False;False;True;True;False;False;False;False;False;False;True;False;False;True;False;False;False;False;True;False;False;True;True;False;True;True;False;False
18;4;4;2;3;0;4;2;2;2;2;5;0;13;False;False;True;True;True;False;False;False;False;True;False;False;False;True;False;False;False;True;False;False;True;False;False;False;True;False;True;True;True;True
17;1;1;3;1;1;5;2;1;1;2;1;0;0;False;True;False;False;True;False;False;True;False;False;False;False;False;True;False;False;False;False;True;False;True;False;False;True;True;False;True;True;True;True
18;2;3;2;1;0;5;2;3;1;2;4;0;10;False;True;True;False;True;True;False;False;False;False;False;False;False;True;False;True;False;False;False;True;False;False;False;True;True;False;True;True;True;True
18;4;4;3;2;0;3;2;2;4;2;5;10;11;False;True;False;False;True;False;False;True;False;False;False;False;False;False;True;False;False;True;False;True;False;False;False;True;True;False;False;True;True;True
19;3;2;2;2;2;3;2;2;1;1;3;4;9;False;True;True;True;True;False;False;False;True;False;False;False;False;True;False;False;True;False;False;False;False;True;False;False;False;True;True;True;False;True
18;1;2;3;1;0;4;3;3;2;3;3;3;12;False;False;False;True;True;True;False;False;False;False;False;False;False;True;False;False;False;True;False;True;False;False;False;True;True;True;True;False;True;True
17;2;2;1;3;0;3;4;3;1;1;3;8;11;False;True;True;False;True;False;False;True;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;False;False;True;True;True;False;True
17;1;2;1;1;0;3;5;5;1;3;1;14;5;False;True;False;False;True;False;False;True;False;False;False;False;True;False;False;True;False;False;False;False;True;False;False;False;False;True;True;True;True;False
18;4;4;2;3;0;5;4;4;1;1;1;0;19;False;True;False;True;True;False;False;True;False;False;False;False;True;False;False;False;False;False;True;False;True;False;False;False;False;False;True;True;True;False
18;1;1;4;3;0;4;3;2;1;2;4;2;10;False;True;False;False;True;False;False;True;False;False;False;False;True;False;False;False;True;False;False;False;True;False;False;False;False;False;True;True;True;False
20;4;2;2;3;2;5;4;3;1;1;3;4;15;False;True;True;False;True;False;True;False;False;False;False;False;True;False;False;True;False;False;False;False;False;True;False;True;True;False;False;True;True;True
18;4;4;1;2;0;5;4;3;3;4;2;4;10;False;True;False;True;True;False;False;False;False;True;False;False;False;True;False;True;False;False;False;False;True;False;False;False;True;True;True;True;True;False
18;3;3;1;2;0;4;1;3;1;2;1;0;15;False;True;True;False;True;False;False;True;False;False;False;False;True;False;False;False;True;False;False;False;True;False;False;False;True;False;True;True;True;True
17;3;1;1;2;0;4;5;4;2;3;1;17;10;False;True;False;False;True;True;False;False;False;False;False;False;True;False;False;False;False;False;True;False;True;False;False;True;True;True;False;True;True;False
18;4;4;1;2;0;3;2;4;1;4;2;4;14;False;False;True;False;True;False;False;False;False;True;False;False;False;False;True;False;True;False;False;True;False;False;False;False;True;True;False;True;True;False
18;2;1;2;1;0;4;4;3;1;3;5;5;7;False;False;False;False;True;False;False;True;False;False;False;False;True;False;False;False;False;True;False;False;True;False;False;False;False;True;False;True;True;True
17;2;3;2;2;0;4;4;3;1;1;3;2;10;False;False;True;False;True;False;False;True;False;False;False;False;False;True;False;False;True;False;False;True;False;False;False;False;False;True;True;True;True;False
19;1;1;2;1;1;4;3;2;1;3;5;0;0;False;False;False;False;True;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;True;False;False;False;False;False;True;True;False;False
18;4;2;2;1;1;5;4;3;4;3;3;14;5;False;False;False;False;True;False;False;True;False;False;False;False;True;False;False;False;True;False;False;True;False;False;False;False;True;False;True;True;False;False
18;2;2;2;3;0;5;3;3;1;3;4;2;10;False;True;False;False;True;True;False;False;False;False;False;False;True;False;False;False;False;True;False;False;True;False;False;False;True;False;True;True;False;False
18;4;4;3;1;0;4;4;3;2;2;5;7;6;False;True;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;True;False;True;False;False;True;True;True;True;True;True;True
19;2;3;1;3;1;5;4;2;1;2;5;0;0;False;True;False;False;True;False;False;False;True;False;False;False;True;False;False;True;False;False;False;False;True;False;False;False;False;True;False;True;True;False
18;3;1;1;2;0;4;3;4;1;1;1;0;8;False;True;True;True;True;False;False;False;False;True;False;False;False;True;False;True;False;False;False;False;True;False;False;True;True;False;True;True;True;False
18;1;1;2;2;1;1;1;1;1;1;5;0;0;False;True;True;False;True;False;False;True;False;False;False;False;True;False;False;True;False;False;False;False;True;False;False;False;False;True;True;True;False;False
20;2;2;1;2;2;5;5;4;4;5;4;11;9;False;False;True;True;False;False;False;False;True;False;False;False;False;True;False;True;False;False;False;False;False;True;False;True;True;False;True;True;False;False
17;3;1;2;1;0;2;4;5;3;4;2;3;16;False;False;True;True;True;False;False;False;True;False;False;False;False;True;False;True;False;False;False;False;True;False;False;False;False;False;False;True;True;False
21;1;1;1;1;3;5;5;3;3;3;3;3;7;False;False;False;False;True;False;False;True;False;False;False;False;True;False;False;True;False;False;False;False;False;True;False;False;False;False;False;True;False;False
18;3;2;3;1;0;4;4;1;3;4;5;0;10;False;False;False;True;True;False;False;False;True;False;False;False;True;False;False;True;False;False;False;False;True;False;False;False;False;False;False;True;True;False
19;1;1;1;1;0;3;2;3;3;3;5;5;9;False;False;True;True;True;False;False;True;False;False;True;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;True;True;True;False
